,,,,,,,,,,,,Temp(F),mV
=formulas!O578,=(A491-D491)/(E491-D491)*(G491-F491)+F491,"=COUNTIF($N$2:$N$25400,""<""&A491)","=INDIRECT(ADDRESS(C491+1,14))","=INDIRECT(ADDRESS(C491+2,14))","=INDIRECT(ADDRESS(C491+1,13))","=INDIRECT(ADDRESS(C491+2,13))",,,,,,35,0.098
=formulas!O579,=(A492-D492)/(E492-D492)*(G492-F492)+F492,"=COUNTIF($N$2:$N$25400,""<""&A492)","=INDIRECT(ADDRESS(C492+1,14))","=INDIRECT(ADDRESS(C492+2,14))","=INDIRECT(ADDRESS(C492+1,13))","=INDIRECT(ADDRESS(C492+2,13))",,,,,,36,0.131
=formulas!O580,=(A493-D493)/(E493-D493)*(G493-F493)+F493,"=COUNTIF($N$2:$N$25400,""<""&A493)","=INDIRECT(ADDRESS(C493+1,14))","=INDIRECT(ADDRESS(C493+2,14))","=INDIRECT(ADDRESS(C493+1,13))","=INDIRECT(ADDRESS(C493+2,13))",,,,,,37,0.163
=formulas!O581,=(A494-D494)/(E494-D494)*(G494-F494)+F494,"=COUNTIF($N$2:$N$25400,""<""&A494)","=INDIRECT(ADDRESS(C494+1,14))","=INDIRECT(ADDRESS(C494+2,14))","=INDIRECT(ADDRESS(C494+1,13))","=INDIRECT(ADDRESS(C494+2,13))",,,,,,38,0.196
=formulas!O582,=(A495-D495)/(E495-D495)*(G495-F495)+F495,"=COUNTIF($N$2:$N$25400,""<""&A495)","=INDIRECT(ADDRESS(C495+1,14))","=INDIRECT(ADDRESS(C495+2,14))","=INDIRECT(ADDRESS(C495+1,13))","=INDIRECT(ADDRESS(C495+2,13))",,,,,,39,0.229
=formulas!O583,=(A496-D496)/(E496-D496)*(G496-F496)+F496,"=COUNTIF($N$2:$N$25400,""<""&A496)","=INDIRECT(ADDRESS(C496+1,14))","=INDIRECT(ADDRESS(C496+2,14))","=INDIRECT(ADDRESS(C496+1,13))","=INDIRECT(ADDRESS(C496+2,13))",,,,,,40,0.262
=formulas!O584,=(A497-D497)/(E497-D497)*(G497-F497)+F497,"=COUNTIF($N$2:$N$25400,""<""&A497)","=INDIRECT(ADDRESS(C497+1,14))","=INDIRECT(ADDRESS(C497+2,14))","=INDIRECT(ADDRESS(C497+1,13))","=INDIRECT(ADDRESS(C497+2,13))",,,,,,41,0.294
=formulas!O585,=(A498-D498)/(E498-D498)*(G498-F498)+F498,"=COUNTIF($N$2:$N$25400,""<""&A498)","=INDIRECT(ADDRESS(C498+1,14))","=INDIRECT(ADDRESS(C498+2,14))","=INDIRECT(ADDRESS(C498+1,13))","=INDIRECT(ADDRESS(C498+2,13))",,,,,,42,0.327
=formulas!O586,=(A499-D499)/(E499-D499)*(G499-F499)+F499,"=COUNTIF($N$2:$N$25400,""<""&A499)","=INDIRECT(ADDRESS(C499+1,14))","=INDIRECT(ADDRESS(C499+2,14))","=INDIRECT(ADDRESS(C499+1,13))","=INDIRECT(ADDRESS(C499+2,13))",,,,,,43,0.36
=formulas!O587,=(A500-D500)/(E500-D500)*(G500-F500)+F500,"=COUNTIF($N$2:$N$25400,""<""&A500)","=INDIRECT(ADDRESS(C500+1,14))","=INDIRECT(ADDRESS(C500+2,14))","=INDIRECT(ADDRESS(C500+1,13))","=INDIRECT(ADDRESS(C500+2,13))",,,,,,44,0.393
=formulas!O588,=(A501-D501)/(E501-D501)*(G501-F501)+F501,"=COUNTIF($N$2:$N$25400,""<""&A501)","=INDIRECT(ADDRESS(C501+1,14))","=INDIRECT(ADDRESS(C501+2,14))","=INDIRECT(ADDRESS(C501+1,13))","=INDIRECT(ADDRESS(C501+2,13))",,,,,,45,0.426
=formulas!O589,=(A502-D502)/(E502-D502)*(G502-F502)+F502,"=COUNTIF($N$2:$N$25400,""<""&A502)","=INDIRECT(ADDRESS(C502+1,14))","=INDIRECT(ADDRESS(C502+2,14))","=INDIRECT(ADDRESS(C502+1,13))","=INDIRECT(ADDRESS(C502+2,13))",,,,,,46,0.459
=formulas!O590,=(A503-D503)/(E503-D503)*(G503-F503)+F503,"=COUNTIF($N$2:$N$25400,""<""&A503)","=INDIRECT(ADDRESS(C503+1,14))","=INDIRECT(ADDRESS(C503+2,14))","=INDIRECT(ADDRESS(C503+1,13))","=INDIRECT(ADDRESS(C503+2,13))",,,,,,47,0.492
=formulas!O591,=(A504-D504)/(E504-D504)*(G504-F504)+F504,"=COUNTIF($N$2:$N$25400,""<""&A504)","=INDIRECT(ADDRESS(C504+1,14))","=INDIRECT(ADDRESS(C504+2,14))","=INDIRECT(ADDRESS(C504+1,13))","=INDIRECT(ADDRESS(C504+2,13))",,,,,,48,0.525
=formulas!O592,=(A505-D505)/(E505-D505)*(G505-F505)+F505,"=COUNTIF($N$2:$N$25400,""<""&A505)","=INDIRECT(ADDRESS(C505+1,14))","=INDIRECT(ADDRESS(C505+2,14))","=INDIRECT(ADDRESS(C505+1,13))","=INDIRECT(ADDRESS(C505+2,13))",,,,,,49,0.558
=formulas!O593,=(A506-D506)/(E506-D506)*(G506-F506)+F506,"=COUNTIF($N$2:$N$25400,""<""&A506)","=INDIRECT(ADDRESS(C506+1,14))","=INDIRECT(ADDRESS(C506+2,14))","=INDIRECT(ADDRESS(C506+1,13))","=INDIRECT(ADDRESS(C506+2,13))",,,,,,50,0.591
=formulas!O594,=(A507-D507)/(E507-D507)*(G507-F507)+F507,"=COUNTIF($N$2:$N$25400,""<""&A507)","=INDIRECT(ADDRESS(C507+1,14))","=INDIRECT(ADDRESS(C507+2,14))","=INDIRECT(ADDRESS(C507+1,13))","=INDIRECT(ADDRESS(C507+2,13))",,,,,,51,0.624
=formulas!O595,=(A508-D508)/(E508-D508)*(G508-F508)+F508,"=COUNTIF($N$2:$N$25400,""<""&A508)","=INDIRECT(ADDRESS(C508+1,14))","=INDIRECT(ADDRESS(C508+2,14))","=INDIRECT(ADDRESS(C508+1,13))","=INDIRECT(ADDRESS(C508+2,13))",,,,,,52,0.657
=formulas!O596,=(A509-D509)/(E509-D509)*(G509-F509)+F509,"=COUNTIF($N$2:$N$25400,""<""&A509)","=INDIRECT(ADDRESS(C509+1,14))","=INDIRECT(ADDRESS(C509+2,14))","=INDIRECT(ADDRESS(C509+1,13))","=INDIRECT(ADDRESS(C509+2,13))",,,,,,53,0.691
=formulas!O597,=(A510-D510)/(E510-D510)*(G510-F510)+F510,"=COUNTIF($N$2:$N$25400,""<""&A510)","=INDIRECT(ADDRESS(C510+1,14))","=INDIRECT(ADDRESS(C510+2,14))","=INDIRECT(ADDRESS(C510+1,13))","=INDIRECT(ADDRESS(C510+2,13))",,,,,,54,0.724
=formulas!O598,=(A511-D511)/(E511-D511)*(G511-F511)+F511,"=COUNTIF($N$2:$N$25400,""<""&A511)","=INDIRECT(ADDRESS(C511+1,14))","=INDIRECT(ADDRESS(C511+2,14))","=INDIRECT(ADDRESS(C511+1,13))","=INDIRECT(ADDRESS(C511+2,13))",,,,,,55,0.757
=formulas!O599,=(A512-D512)/(E512-D512)*(G512-F512)+F512,"=COUNTIF($N$2:$N$25400,""<""&A512)","=INDIRECT(ADDRESS(C512+1,14))","=INDIRECT(ADDRESS(C512+2,14))","=INDIRECT(ADDRESS(C512+1,13))","=INDIRECT(ADDRESS(C512+2,13))",,,,,,56,0.79
=formulas!O600,=(A513-D513)/(E513-D513)*(G513-F513)+F513,"=COUNTIF($N$2:$N$25400,""<""&A513)","=INDIRECT(ADDRESS(C513+1,14))","=INDIRECT(ADDRESS(C513+2,14))","=INDIRECT(ADDRESS(C513+1,13))","=INDIRECT(ADDRESS(C513+2,13))",,,,,,57,0.824
=formulas!O601,=(A514-D514)/(E514-D514)*(G514-F514)+F514,"=COUNTIF($N$2:$N$25400,""<""&A514)","=INDIRECT(ADDRESS(C514+1,14))","=INDIRECT(ADDRESS(C514+2,14))","=INDIRECT(ADDRESS(C514+1,13))","=INDIRECT(ADDRESS(C514+2,13))",,,,,,58,0.857
=formulas!O602,=(A515-D515)/(E515-D515)*(G515-F515)+F515,"=COUNTIF($N$2:$N$25400,""<""&A515)","=INDIRECT(ADDRESS(C515+1,14))","=INDIRECT(ADDRESS(C515+2,14))","=INDIRECT(ADDRESS(C515+1,13))","=INDIRECT(ADDRESS(C515+2,13))",,,,,,59,0.89
=formulas!O603,=(A516-D516)/(E516-D516)*(G516-F516)+F516,"=COUNTIF($N$2:$N$25400,""<""&A516)","=INDIRECT(ADDRESS(C516+1,14))","=INDIRECT(ADDRESS(C516+2,14))","=INDIRECT(ADDRESS(C516+1,13))","=INDIRECT(ADDRESS(C516+2,13))",,,,,,60,0.924
=formulas!O604,=(A517-D517)/(E517-D517)*(G517-F517)+F517,"=COUNTIF($N$2:$N$25400,""<""&A517)","=INDIRECT(ADDRESS(C517+1,14))","=INDIRECT(ADDRESS(C517+2,14))","=INDIRECT(ADDRESS(C517+1,13))","=INDIRECT(ADDRESS(C517+2,13))",,,,,,61,0.957
=formulas!O605,=(A518-D518)/(E518-D518)*(G518-F518)+F518,"=COUNTIF($N$2:$N$25400,""<""&A518)","=INDIRECT(ADDRESS(C518+1,14))","=INDIRECT(ADDRESS(C518+2,14))","=INDIRECT(ADDRESS(C518+1,13))","=INDIRECT(ADDRESS(C518+2,13))",,,,,,62,0.99
=formulas!O606,=(A519-D519)/(E519-D519)*(G519-F519)+F519,"=COUNTIF($N$2:$N$25400,""<""&A519)","=INDIRECT(ADDRESS(C519+1,14))","=INDIRECT(ADDRESS(C519+2,14))","=INDIRECT(ADDRESS(C519+1,13))","=INDIRECT(ADDRESS(C519+2,13))",,,,,,63,1.024
=formulas!O607,=(A520-D520)/(E520-D520)*(G520-F520)+F520,"=COUNTIF($N$2:$N$25400,""<""&A520)","=INDIRECT(ADDRESS(C520+1,14))","=INDIRECT(ADDRESS(C520+2,14))","=INDIRECT(ADDRESS(C520+1,13))","=INDIRECT(ADDRESS(C520+2,13))",,,,,,64,1.057
=formulas!O608,=(A521-D521)/(E521-D521)*(G521-F521)+F521,"=COUNTIF($N$2:$N$25400,""<""&A521)","=INDIRECT(ADDRESS(C521+1,14))","=INDIRECT(ADDRESS(C521+2,14))","=INDIRECT(ADDRESS(C521+1,13))","=INDIRECT(ADDRESS(C521+2,13))",,,,,,65,1.091
=formulas!O609,=(A522-D522)/(E522-D522)*(G522-F522)+F522,"=COUNTIF($N$2:$N$25400,""<""&A522)","=INDIRECT(ADDRESS(C522+1,14))","=INDIRECT(ADDRESS(C522+2,14))","=INDIRECT(ADDRESS(C522+1,13))","=INDIRECT(ADDRESS(C522+2,13))",,,,,,66,1.124
=formulas!O610,=(A523-D523)/(E523-D523)*(G523-F523)+F523,"=COUNTIF($N$2:$N$25400,""<""&A523)","=INDIRECT(ADDRESS(C523+1,14))","=INDIRECT(ADDRESS(C523+2,14))","=INDIRECT(ADDRESS(C523+1,13))","=INDIRECT(ADDRESS(C523+2,13))",,,,,,67,1.158
=formulas!O611,=(A524-D524)/(E524-D524)*(G524-F524)+F524,"=COUNTIF($N$2:$N$25400,""<""&A524)","=INDIRECT(ADDRESS(C524+1,14))","=INDIRECT(ADDRESS(C524+2,14))","=INDIRECT(ADDRESS(C524+1,13))","=INDIRECT(ADDRESS(C524+2,13))",,,,,,68,1.192
=formulas!O612,=(A525-D525)/(E525-D525)*(G525-F525)+F525,"=COUNTIF($N$2:$N$25400,""<""&A525)","=INDIRECT(ADDRESS(C525+1,14))","=INDIRECT(ADDRESS(C525+2,14))","=INDIRECT(ADDRESS(C525+1,13))","=INDIRECT(ADDRESS(C525+2,13))",,,,,,69,1.225
=formulas!O613,=(A526-D526)/(E526-D526)*(G526-F526)+F526,"=COUNTIF($N$2:$N$25400,""<""&A526)","=INDIRECT(ADDRESS(C526+1,14))","=INDIRECT(ADDRESS(C526+2,14))","=INDIRECT(ADDRESS(C526+1,13))","=INDIRECT(ADDRESS(C526+2,13))",,,,,,70,1.259
=formulas!O614,=(A527-D527)/(E527-D527)*(G527-F527)+F527,"=COUNTIF($N$2:$N$25400,""<""&A527)","=INDIRECT(ADDRESS(C527+1,14))","=INDIRECT(ADDRESS(C527+2,14))","=INDIRECT(ADDRESS(C527+1,13))","=INDIRECT(ADDRESS(C527+2,13))",,,,,,71,1.292
=formulas!O615,=(A528-D528)/(E528-D528)*(G528-F528)+F528,"=COUNTIF($N$2:$N$25400,""<""&A528)","=INDIRECT(ADDRESS(C528+1,14))","=INDIRECT(ADDRESS(C528+2,14))","=INDIRECT(ADDRESS(C528+1,13))","=INDIRECT(ADDRESS(C528+2,13))",,,,,,72,1.326
=formulas!O616,=(A529-D529)/(E529-D529)*(G529-F529)+F529,"=COUNTIF($N$2:$N$25400,""<""&A529)","=INDIRECT(ADDRESS(C529+1,14))","=INDIRECT(ADDRESS(C529+2,14))","=INDIRECT(ADDRESS(C529+1,13))","=INDIRECT(ADDRESS(C529+2,13))",,,,,,73,1.36
=formulas!O617,=(A530-D530)/(E530-D530)*(G530-F530)+F530,"=COUNTIF($N$2:$N$25400,""<""&A530)","=INDIRECT(ADDRESS(C530+1,14))","=INDIRECT(ADDRESS(C530+2,14))","=INDIRECT(ADDRESS(C530+1,13))","=INDIRECT(ADDRESS(C530+2,13))",,,,,,74,1.394
=formulas!O618,=(A531-D531)/(E531-D531)*(G531-F531)+F531,"=COUNTIF($N$2:$N$25400,""<""&A531)","=INDIRECT(ADDRESS(C531+1,14))","=INDIRECT(ADDRESS(C531+2,14))","=INDIRECT(ADDRESS(C531+1,13))","=INDIRECT(ADDRESS(C531+2,13))",,,,,,75,1.427
=formulas!O619,=(A532-D532)/(E532-D532)*(G532-F532)+F532,"=COUNTIF($N$2:$N$25400,""<""&A532)","=INDIRECT(ADDRESS(C532+1,14))","=INDIRECT(ADDRESS(C532+2,14))","=INDIRECT(ADDRESS(C532+1,13))","=INDIRECT(ADDRESS(C532+2,13))",,,,,,76,1.461
=formulas!O620,=(A533-D533)/(E533-D533)*(G533-F533)+F533,"=COUNTIF($N$2:$N$25400,""<""&A533)","=INDIRECT(ADDRESS(C533+1,14))","=INDIRECT(ADDRESS(C533+2,14))","=INDIRECT(ADDRESS(C533+1,13))","=INDIRECT(ADDRESS(C533+2,13))",,,,,,77,1.495
=formulas!O621,=(A534-D534)/(E534-D534)*(G534-F534)+F534,"=COUNTIF($N$2:$N$25400,""<""&A534)","=INDIRECT(ADDRESS(C534+1,14))","=INDIRECT(ADDRESS(C534+2,14))","=INDIRECT(ADDRESS(C534+1,13))","=INDIRECT(ADDRESS(C534+2,13))",,,,,,78,1.529
=formulas!O622,=(A535-D535)/(E535-D535)*(G535-F535)+F535,"=COUNTIF($N$2:$N$25400,""<""&A535)","=INDIRECT(ADDRESS(C535+1,14))","=INDIRECT(ADDRESS(C535+2,14))","=INDIRECT(ADDRESS(C535+1,13))","=INDIRECT(ADDRESS(C535+2,13))",,,,,,79,1.563
=formulas!O623,=(A536-D536)/(E536-D536)*(G536-F536)+F536,"=COUNTIF($N$2:$N$25400,""<""&A536)","=INDIRECT(ADDRESS(C536+1,14))","=INDIRECT(ADDRESS(C536+2,14))","=INDIRECT(ADDRESS(C536+1,13))","=INDIRECT(ADDRESS(C536+2,13))",,,,,,80,1.597
=formulas!O624,=(A537-D537)/(E537-D537)*(G537-F537)+F537,"=COUNTIF($N$2:$N$25400,""<""&A537)","=INDIRECT(ADDRESS(C537+1,14))","=INDIRECT(ADDRESS(C537+2,14))","=INDIRECT(ADDRESS(C537+1,13))","=INDIRECT(ADDRESS(C537+2,13))",,,,,,81,1.631
=formulas!O625,=(A538-D538)/(E538-D538)*(G538-F538)+F538,"=COUNTIF($N$2:$N$25400,""<""&A538)","=INDIRECT(ADDRESS(C538+1,14))","=INDIRECT(ADDRESS(C538+2,14))","=INDIRECT(ADDRESS(C538+1,13))","=INDIRECT(ADDRESS(C538+2,13))",,,,,,82,1.665
=formulas!O626,=(A539-D539)/(E539-D539)*(G539-F539)+F539,"=COUNTIF($N$2:$N$25400,""<""&A539)","=INDIRECT(ADDRESS(C539+1,14))","=INDIRECT(ADDRESS(C539+2,14))","=INDIRECT(ADDRESS(C539+1,13))","=INDIRECT(ADDRESS(C539+2,13))",,,,,,83,1.699
=formulas!O627,=(A540-D540)/(E540-D540)*(G540-F540)+F540,"=COUNTIF($N$2:$N$25400,""<""&A540)","=INDIRECT(ADDRESS(C540+1,14))","=INDIRECT(ADDRESS(C540+2,14))","=INDIRECT(ADDRESS(C540+1,13))","=INDIRECT(ADDRESS(C540+2,13))",,,,,,84,1.733
=formulas!O628,=(A541-D541)/(E541-D541)*(G541-F541)+F541,"=COUNTIF($N$2:$N$25400,""<""&A541)","=INDIRECT(ADDRESS(C541+1,14))","=INDIRECT(ADDRESS(C541+2,14))","=INDIRECT(ADDRESS(C541+1,13))","=INDIRECT(ADDRESS(C541+2,13))",,,,,,85,1.767
=formulas!O629,=(A542-D542)/(E542-D542)*(G542-F542)+F542,"=COUNTIF($N$2:$N$25400,""<""&A542)","=INDIRECT(ADDRESS(C542+1,14))","=INDIRECT(ADDRESS(C542+2,14))","=INDIRECT(ADDRESS(C542+1,13))","=INDIRECT(ADDRESS(C542+2,13))",,,,,,86,1.801
=formulas!O630,=(A543-D543)/(E543-D543)*(G543-F543)+F543,"=COUNTIF($N$2:$N$25400,""<""&A543)","=INDIRECT(ADDRESS(C543+1,14))","=INDIRECT(ADDRESS(C543+2,14))","=INDIRECT(ADDRESS(C543+1,13))","=INDIRECT(ADDRESS(C543+2,13))",,,,,,87,1.835
=formulas!O631,=(A544-D544)/(E544-D544)*(G544-F544)+F544,"=COUNTIF($N$2:$N$25400,""<""&A544)","=INDIRECT(ADDRESS(C544+1,14))","=INDIRECT(ADDRESS(C544+2,14))","=INDIRECT(ADDRESS(C544+1,13))","=INDIRECT(ADDRESS(C544+2,13))",,,,,,88,1.869
=formulas!O632,=(A545-D545)/(E545-D545)*(G545-F545)+F545,"=COUNTIF($N$2:$N$25400,""<""&A545)","=INDIRECT(ADDRESS(C545+1,14))","=INDIRECT(ADDRESS(C545+2,14))","=INDIRECT(ADDRESS(C545+1,13))","=INDIRECT(ADDRESS(C545+2,13))",,,,,,89,1.904
=formulas!O633,=(A546-D546)/(E546-D546)*(G546-F546)+F546,"=COUNTIF($N$2:$N$25400,""<""&A546)","=INDIRECT(ADDRESS(C546+1,14))","=INDIRECT(ADDRESS(C546+2,14))","=INDIRECT(ADDRESS(C546+1,13))","=INDIRECT(ADDRESS(C546+2,13))",,,,,,90,1.938
=formulas!O634,=(A547-D547)/(E547-D547)*(G547-F547)+F547,"=COUNTIF($N$2:$N$25400,""<""&A547)","=INDIRECT(ADDRESS(C547+1,14))","=INDIRECT(ADDRESS(C547+2,14))","=INDIRECT(ADDRESS(C547+1,13))","=INDIRECT(ADDRESS(C547+2,13))",,,,,,91,1.972
=formulas!O635,=(A548-D548)/(E548-D548)*(G548-F548)+F548,"=COUNTIF($N$2:$N$25400,""<""&A548)","=INDIRECT(ADDRESS(C548+1,14))","=INDIRECT(ADDRESS(C548+2,14))","=INDIRECT(ADDRESS(C548+1,13))","=INDIRECT(ADDRESS(C548+2,13))",,,,,,92,2.006
=formulas!O636,=(A549-D549)/(E549-D549)*(G549-F549)+F549,"=COUNTIF($N$2:$N$25400,""<""&A549)","=INDIRECT(ADDRESS(C549+1,14))","=INDIRECT(ADDRESS(C549+2,14))","=INDIRECT(ADDRESS(C549+1,13))","=INDIRECT(ADDRESS(C549+2,13))",,,,,,93,2.041
=formulas!O637,=(A550-D550)/(E550-D550)*(G550-F550)+F550,"=COUNTIF($N$2:$N$25400,""<""&A550)","=INDIRECT(ADDRESS(C550+1,14))","=INDIRECT(ADDRESS(C550+2,14))","=INDIRECT(ADDRESS(C550+1,13))","=INDIRECT(ADDRESS(C550+2,13))",,,,,,94,2.075
=formulas!O638,=(A551-D551)/(E551-D551)*(G551-F551)+F551,"=COUNTIF($N$2:$N$25400,""<""&A551)","=INDIRECT(ADDRESS(C551+1,14))","=INDIRECT(ADDRESS(C551+2,14))","=INDIRECT(ADDRESS(C551+1,13))","=INDIRECT(ADDRESS(C551+2,13))",,,,,,95,2.109
=formulas!O639,=(A552-D552)/(E552-D552)*(G552-F552)+F552,"=COUNTIF($N$2:$N$25400,""<""&A552)","=INDIRECT(ADDRESS(C552+1,14))","=INDIRECT(ADDRESS(C552+2,14))","=INDIRECT(ADDRESS(C552+1,13))","=INDIRECT(ADDRESS(C552+2,13))",,,,,,96,2.144
=formulas!O640,=(A553-D553)/(E553-D553)*(G553-F553)+F553,"=COUNTIF($N$2:$N$25400,""<""&A553)","=INDIRECT(ADDRESS(C553+1,14))","=INDIRECT(ADDRESS(C553+2,14))","=INDIRECT(ADDRESS(C553+1,13))","=INDIRECT(ADDRESS(C553+2,13))",,,,,,97,2.178
=formulas!O641,=(A554-D554)/(E554-D554)*(G554-F554)+F554,"=COUNTIF($N$2:$N$25400,""<""&A554)","=INDIRECT(ADDRESS(C554+1,14))","=INDIRECT(ADDRESS(C554+2,14))","=INDIRECT(ADDRESS(C554+1,13))","=INDIRECT(ADDRESS(C554+2,13))",,,,,,98,2.212
=formulas!O642,=(A555-D555)/(E555-D555)*(G555-F555)+F555,"=COUNTIF($N$2:$N$25400,""<""&A555)","=INDIRECT(ADDRESS(C555+1,14))","=INDIRECT(ADDRESS(C555+2,14))","=INDIRECT(ADDRESS(C555+1,13))","=INDIRECT(ADDRESS(C555+2,13))",,,,,,99,2.247
=formulas!O643,=(A556-D556)/(E556-D556)*(G556-F556)+F556,"=COUNTIF($N$2:$N$25400,""<""&A556)","=INDIRECT(ADDRESS(C556+1,14))","=INDIRECT(ADDRESS(C556+2,14))","=INDIRECT(ADDRESS(C556+1,13))","=INDIRECT(ADDRESS(C556+2,13))",,,,,,100,2.281
=formulas!O644,=(A557-D557)/(E557-D557)*(G557-F557)+F557,"=COUNTIF($N$2:$N$25400,""<""&A557)","=INDIRECT(ADDRESS(C557+1,14))","=INDIRECT(ADDRESS(C557+2,14))","=INDIRECT(ADDRESS(C557+1,13))","=INDIRECT(ADDRESS(C557+2,13))",,,,,,101,2.316
=formulas!O645,=(A558-D558)/(E558-D558)*(G558-F558)+F558,"=COUNTIF($N$2:$N$25400,""<""&A558)","=INDIRECT(ADDRESS(C558+1,14))","=INDIRECT(ADDRESS(C558+2,14))","=INDIRECT(ADDRESS(C558+1,13))","=INDIRECT(ADDRESS(C558+2,13))",,,,,,102,2.351
=formulas!O646,=(A559-D559)/(E559-D559)*(G559-F559)+F559,"=COUNTIF($N$2:$N$25400,""<""&A559)","=INDIRECT(ADDRESS(C559+1,14))","=INDIRECT(ADDRESS(C559+2,14))","=INDIRECT(ADDRESS(C559+1,13))","=INDIRECT(ADDRESS(C559+2,13))",,,,,,103,2.385
=formulas!O647,=(A560-D560)/(E560-D560)*(G560-F560)+F560,"=COUNTIF($N$2:$N$25400,""<""&A560)","=INDIRECT(ADDRESS(C560+1,14))","=INDIRECT(ADDRESS(C560+2,14))","=INDIRECT(ADDRESS(C560+1,13))","=INDIRECT(ADDRESS(C560+2,13))",,,,,,104,2.42
=formulas!O648,=(A561-D561)/(E561-D561)*(G561-F561)+F561,"=COUNTIF($N$2:$N$25400,""<""&A561)","=INDIRECT(ADDRESS(C561+1,14))","=INDIRECT(ADDRESS(C561+2,14))","=INDIRECT(ADDRESS(C561+1,13))","=INDIRECT(ADDRESS(C561+2,13))",,,,,,105,2.454
=formulas!O649,=(A562-D562)/(E562-D562)*(G562-F562)+F562,"=COUNTIF($N$2:$N$25400,""<""&A562)","=INDIRECT(ADDRESS(C562+1,14))","=INDIRECT(ADDRESS(C562+2,14))","=INDIRECT(ADDRESS(C562+1,13))","=INDIRECT(ADDRESS(C562+2,13))",,,,,,106,2.489
=formulas!O650,=(A563-D563)/(E563-D563)*(G563-F563)+F563,"=COUNTIF($N$2:$N$25400,""<""&A563)","=INDIRECT(ADDRESS(C563+1,14))","=INDIRECT(ADDRESS(C563+2,14))","=INDIRECT(ADDRESS(C563+1,13))","=INDIRECT(ADDRESS(C563+2,13))",,,,,,107,2.524
=formulas!O651,=(A564-D564)/(E564-D564)*(G564-F564)+F564,"=COUNTIF($N$2:$N$25400,""<""&A564)","=INDIRECT(ADDRESS(C564+1,14))","=INDIRECT(ADDRESS(C564+2,14))","=INDIRECT(ADDRESS(C564+1,13))","=INDIRECT(ADDRESS(C564+2,13))",,,,,,108,2.558
=formulas!O652,=(A565-D565)/(E565-D565)*(G565-F565)+F565,"=COUNTIF($N$2:$N$25400,""<""&A565)","=INDIRECT(ADDRESS(C565+1,14))","=INDIRECT(ADDRESS(C565+2,14))","=INDIRECT(ADDRESS(C565+1,13))","=INDIRECT(ADDRESS(C565+2,13))",,,,,,109,2.593
=formulas!O653,=(A566-D566)/(E566-D566)*(G566-F566)+F566,"=COUNTIF($N$2:$N$25400,""<""&A566)","=INDIRECT(ADDRESS(C566+1,14))","=INDIRECT(ADDRESS(C566+2,14))","=INDIRECT(ADDRESS(C566+1,13))","=INDIRECT(ADDRESS(C566+2,13))",,,,,,110,2.628
=formulas!O654,=(A567-D567)/(E567-D567)*(G567-F567)+F567,"=COUNTIF($N$2:$N$25400,""<""&A567)","=INDIRECT(ADDRESS(C567+1,14))","=INDIRECT(ADDRESS(C567+2,14))","=INDIRECT(ADDRESS(C567+1,13))","=INDIRECT(ADDRESS(C567+2,13))",,,,,,111,2.663
=formulas!O655,=(A568-D568)/(E568-D568)*(G568-F568)+F568,"=COUNTIF($N$2:$N$25400,""<""&A568)","=INDIRECT(ADDRESS(C568+1,14))","=INDIRECT(ADDRESS(C568+2,14))","=INDIRECT(ADDRESS(C568+1,13))","=INDIRECT(ADDRESS(C568+2,13))",,,,,,112,2.698
=formulas!O656,=(A569-D569)/(E569-D569)*(G569-F569)+F569,"=COUNTIF($N$2:$N$25400,""<""&A569)","=INDIRECT(ADDRESS(C569+1,14))","=INDIRECT(ADDRESS(C569+2,14))","=INDIRECT(ADDRESS(C569+1,13))","=INDIRECT(ADDRESS(C569+2,13))",,,,,,113,2.733
=formulas!O657,=(A570-D570)/(E570-D570)*(G570-F570)+F570,"=COUNTIF($N$2:$N$25400,""<""&A570)","=INDIRECT(ADDRESS(C570+1,14))","=INDIRECT(ADDRESS(C570+2,14))","=INDIRECT(ADDRESS(C570+1,13))","=INDIRECT(ADDRESS(C570+2,13))",,,,,,114,2.767
=formulas!O658,=(A571-D571)/(E571-D571)*(G571-F571)+F571,"=COUNTIF($N$2:$N$25400,""<""&A571)","=INDIRECT(ADDRESS(C571+1,14))","=INDIRECT(ADDRESS(C571+2,14))","=INDIRECT(ADDRESS(C571+1,13))","=INDIRECT(ADDRESS(C571+2,13))",,,,,,115,2.802
=formulas!O659,=(A572-D572)/(E572-D572)*(G572-F572)+F572,"=COUNTIF($N$2:$N$25400,""<""&A572)","=INDIRECT(ADDRESS(C572+1,14))","=INDIRECT(ADDRESS(C572+2,14))","=INDIRECT(ADDRESS(C572+1,13))","=INDIRECT(ADDRESS(C572+2,13))",,,,,,116,2.837
=formulas!O660,=(A573-D573)/(E573-D573)*(G573-F573)+F573,"=COUNTIF($N$2:$N$25400,""<""&A573)","=INDIRECT(ADDRESS(C573+1,14))","=INDIRECT(ADDRESS(C573+2,14))","=INDIRECT(ADDRESS(C573+1,13))","=INDIRECT(ADDRESS(C573+2,13))",,,,,,117,2.872
=formulas!O661,=(A574-D574)/(E574-D574)*(G574-F574)+F574,"=COUNTIF($N$2:$N$25400,""<""&A574)","=INDIRECT(ADDRESS(C574+1,14))","=INDIRECT(ADDRESS(C574+2,14))","=INDIRECT(ADDRESS(C574+1,13))","=INDIRECT(ADDRESS(C574+2,13))",,,,,,118,2.907
